PC1,PC2,PC3,PC4,player,team,cluster,Market value,position,dob,Market value (M)
10.46535536522651,1.9286699503983051,0.20151327387742923,-1.6755225224712378,Sebastian Larsson,AIK Solna,8,€600Th.,Central Midfield,1985-06-06,0.6
-2.9511136450836237,-1.41969681530651,-0.5071154843999884,0.27573673352121436,Sebastian Nanasi,Malmö FF,5,€100Th.,Left Winger,2002-05-16,0.1
5.819859654088236,5.297665061668946,-2.2286067823865365,-0.35466472586030534,Sebastian Olsson,Degerfors IF,3,€350Th.,Centre-Back,1992-12-31,0.35000000000000003
4.232499204563085,-1.314009330051871,-2.260781480402809,0.7604705994423647,Sebastian Ring,Kalmar FF,8,€500Th.,Left-Back,1995-04-18,0.5
9.025666499829544,0.8353219757583846,-5.0131941690223725,-1.1922927686945832,Sergio Pena,Malmö FF,8,€1.20m,Central Midfield,1995-09-28,1.2
-1.9365888043578243,-2.4000075748631327,-1.409177509621069,2.4845407844702763,Simon Karlsson Adjei,Varbergs BoIS,4,€250Th.,Centre-Forward,1993-11-10,0.25
-0.915020786741578,-0.9666678411921479,0.8442368889667338,-0.9534680530712878,Simon Kroon,Östersunds FK,1,€250Th.,Right Midfield,1993-06-16,0.25
-0.6716740280475187,-1.6025086783284523,0.7296894508263203,-0.44391918080631154,Simon Lundevall,Halmstads BK,1,€200Th.,Left Midfield,1988-09-23,0.2
4.263281073741103,-0.25677127056050875,0.04542831280869661,2.115679951136567,Simon Olsson,IF Elfsborg,8,€1.20m,Central Midfield,1997-09-14,1.2
3.0715587213974147,0.21865194119582254,0.9884609888912481,-1.6638115042004216,Simon Sandberg,Hammarby IF,8,€700Th.,Right-Back,1994-03-25,0.7000000000000001
7.238625237958293,2.9845909377453244,2.1938392604813695,-0.7799043695843373,Simon Strand,IF Elfsborg,8,€900Th.,Left-Back,1993-05-25,0.9
0.5491728080753777,-0.553383394863381,-1.12546351741678,0.0052603457918387695,Simon Thern,IFK Göteborg,1,€1.00m,Central Midfield,1992-09-18,1.0
-3.4948434317706703,4.554541493307679,2.7232178518801398,1.688536225047965,Sixten Mohlin,Östersunds FK,2,€150Th.,Goalkeeper,1996-01-17,0.15
0.42459029514115887,3.494760637517082,-2.098647376222318,-0.46452755195300266,Sotirios Papagiannopoulos,AIK Solna,3,€1.00m,Centre-Back,1990-09-05,1.0
-4.099823995364309,-0.3932441629640614,0.08819944573093969,-0.9350574445209874,Stefan Silva,AIK Solna,5,€200Th.,Centre-Forward,1990-03-11,0.2
-1.4325837460677846,10.495640530007789,5.60755583961984,5.030700655929967,Stojan Lukic,Varbergs BoIS,2,€50Th.,Goalkeeper,1979-12-28,0.05
-2.6567289138900563,-1.0421541875661926,0.07990308174835678,-0.3445653996439442,Sveinn Gudjohnsen,IF Elfsborg,5,€350Th.,Centre-Forward,1998-05-12,0.35000000000000003
1.5207490374576973,-2.0221317668540744,-0.2821510189595995,0.2899857723053594,Søren Rieks,Malmö FF,1,€500Th.,Left Winger,1987-04-07,0.5
-5.308968557128718,-0.3732833171384685,0.23124480840683131,-1.1512180363983537,Taha Abdi Ali,Örebro SK,5,€25Th.,Right Winger,1998-07-01,0.025
5.033269495398487,-4.191654919386459,1.776481767589964,0.2815699818406038,Tashreeq Matthews,Varbergs BoIS,6,€350Th.,Left Winger,2000-09-12,0.35000000000000003
-4.437473964337493,-0.46614273104505655,-0.2691590668925933,-1.0485852813957672,Theodore Rask,IFK Norrköping,5,€50Th.,Centre-Back,2000-05-01,0.05
2.630058916334292,-3.588367457177919,2.8378934062320207,-0.7309362441057079,Thomas Boakye,Halmstads BK,6,€350Th.,Right-Back,1993-05-10,0.35000000000000003
0.4028372249795412,0.9176494777199031,-4.406015349830377,-0.42565599613574345,Tim Björkström,IK Sirius,7,€350Th.,Centre-Back,1991-01-08,0.35000000000000003
-3.332276862765898,4.440829443409467,2.615412847207565,1.2131406173480057,Tim Rönning,IF Elfsborg,2,€900Th.,Goalkeeper,1999-02-15,0.9
-4.738484321339193,1.8456334741225036,1.3441521370503373,-0.04320297837991178,Tobias Andersson,Kalmar FF,2,€150Th.,Goalkeeper,1994-02-18,0.15
1.0052241575427785,3.6838507038397554,-1.2465664941858325,-0.16141591206948624,Tobias Carlsson,BK Häcken,3,€100Th.,Centre-Back,1995-07-28,0.1
2.679427709569385,-2.8990578471817323,-0.7055205586189415,1.7009681080181993,Tobias Heintz,BK Häcken,6,€600Th.,Left Winger,1998-07-13,0.6
7.026905287276571,-2.645148416222158,0.40440336506681435,0.3107020581719492,Tobias Sana,IFK Göteborg,8,€600Th.,Left Winger,1989-07-11,0.6
-2.995462815926934,-1.6460275265208018,0.5750913101017447,-0.838401583557153,Tom Strannegård,AIK Solna,5,€500Th.,Right Winger,2002-04-29,0.5
-4.958557591031103,-0.18379021610848706,0.23364268356857187,-1.4444477199705823,Valgeir Fridriksson,BK Häcken,5,€250Th.,Right-Back,2001-09-24,0.25
2.3204703483507485,-4.25802976855304,0.9050797938143181,1.166750358906865,Veljko Birmančević,Malmö FF,6,€1.70m,Left Winger,1998-03-05,1.7
-4.876986028682558,-0.06687500006922034,0.11332374235500825,-1.1905747275191942,Victor Backman,Kalmar FF,5,€100Th.,Central Midfield,2001-03-16,0.1
4.369895696555456,-4.30437575288168,2.9248029088886445,0.27489623348114867,Victor Edvardsen,Degerfors IF,6,€700Th.,Centre-Forward,1996-01-14,0.7000000000000001
2.322779385519925,-3.191900698916276,0.9419375922812687,0.6015051994734764,Victor Karlsson,Varbergs BoIS,6,€100Th.,Central Midfield,2001-05-18,0.1
2.1551045770406323,0.9411619532363025,-3.2098941325950268,0.10287069591753852,Viktor Agardius,IFK Norrköping,3,€400Th.,Left Midfield,1989-10-23,0.4
2.6633894433539793,-0.8262265149592933,-1.5354249378181617,1.2352284948754049,Viktor Gustafson,Mjällby AIF,8,€250Th.,Defensive Midfield,1995-03-22,0.25
-2.5844539146779835,-1.7583936895192396,-0.28111635585051065,1.174191647225556,Villiam Dahlström,Degerfors IF,4,€300Th.,Centre-Forward,1997-06-30,0.3
1.4953547138910432,-3.667074350242019,2.068774537060258,-0.07090070218631724,Vladimir Rodic,Hammarby IF,6,€300Th.,Right Midfield,1993-09-07,0.3
-5.319604435099522,-0.2161965989077491,0.25936836208051073,-1.413801552372831,William Milovanovic,BK Häcken,5,€50Th.,Defensive Midfield,2002-05-06,0.05
0.7845675422525489,-1.1355587727603127,0.6044353643681504,0.506211590895248,Williot Swedberg,Hammarby IF,1,,Central Midfield,2004-02-01,
-4.070752400448688,-0.45672019826672977,0.12098475168518816,-0.9031798359919916,Yahav Gurfinkel,IFK Norrköping,5,€400Th.,Left Midfield,1998-06-27,0.4
-3.0765693980837696,-0.386064484368793,-0.21690367224518167,-1.2948029600383693,Yahya Kalley,IFK Göteborg,5,€300Th.,Left-Back,2001-03-20,0.3
-3.833199160280186,-0.720523606110226,0.8230544903774234,-1.6311567938323694,Yannick Armel Assiedou Adjoumani,BK Häcken,5,€250Th.,Left-Back,2002-12-29,0.25
-3.4817390402791433,-0.3983372142829706,0.13455222711102113,-1.293335601391426,Yasin Ayari,AIK Solna,5,€50Th.,Central Midfield,2003-10-06,0.05
1.5437854407641547,-2.998341147943593,-0.3599064030517235,2.5820992548479986,Yukiya Sugita,IK Sirius,6,€500Th.,Left Winger,1993-04-22,0.5
2.866681139841186,-4.155252843866552,3.303844099868471,-1.8851387974751044,Zachary Elbouzedi,AIK Solna,6,€50Th.,Right Winger,1998-04-05,0.05
4.862616271496167,0.16563472116954628,-0.8422837415819739,-0.3787272681048876,Ísak Bergmann Jóhannesson,IFK Norrköping,8,€3.50m,Central Midfield,2003-03-23,3.5
